Cost
0.6569647394862399
0.622544029931618
0.5897817023600105
0.5585750697255718
0.528823715454503
0.5004307257245276
0.4733035658709297
0.44735465205191627
0.42250167271066025
0.3986677123878113
0.3757812252426559
0.3537758989052794
0.33259044216829775
0.31216832326007987
0.29245747941523775
0.27341001333473836
0.25498188792470344
0.2371326273502786
0.21982502983348912
0.20302489563934292
0.18670077221773393
0.17082371739333416
0.15536708073324124
0.14030630269861508
0.1256187308408261
0.11128345209042645
0.09728114006996799
0.0835939163128988
0.07020522426899273
0.05709971500740456
0.04426314357820223
0.03168227505670184
0.019344799363585855
0.007239254024548057
-0.0046450458954478534
-0.016318071380670502
-0.02778913720887866
-0.03906695442327515
-0.050159678049409295
-0.06107495052218255
-0.07181994124216674
-0.08240138263792596
-0.09282560307275362
-0.10309855689963336
-0.11322585193792654
-0.12321277461633566
-0.13306431300319033
-0.14278517792096213
-0.15237982232398464
-0.1618524590987147
-0.17120707743061453
-0.18044745786774785
-0.1895771861973658
-0.1985996662413771
-0.2075181316656672
-0.21633565688886852
-0.2250551671690558
-0.23367944793745482
-0.2422111534442229
-0.2506528147726694
-0.25900684727514656
-0.26727555747780585
-0.2754611494972875
-0.2835657310087446
-0.29159131880129496
-0.29953984395256816
-0.3074131566532336
-0.31521303070779194
-0.32294116773666054
-0.3305992011022676
-0.3381886995800649
-0.3457111707927808
-0.35316806442656756
-0.36056077524334335
-0.36789064590569337
-0.37515896962669426
-0.38236699265733404
-0.38951591662325974
-0.39660690072091137
-0.40364106378313597
-0.4106194862227625
-0.4175432118629446
-0.4244132496614764
-0.4312305753361962
-0.4379961328982241
-0.4447108360988686
-0.45137556979578747
-0.457991191243725
-0.4645585313145178
-0.47107839565093795
-0.47755156575846164
-0.48397880003878907
-0.4903608347686109
-0.49669838502769426
-0.5029921455778398
-0.5092427916973025
-0.5154509799724841
-0.5216173490494751
-0.5277425203476391
-0.5338270987384665
-0.5398716731900428
-0.5458768173806215
-0.5518430902822157
-0.5577710367161227
-0.5636611878821036
