Cost
0.7320362717638337
0.770322733207239
0.8079860860447745
0.8450121870099495
0.8813926721578379
0.9171243283686608
0.9522084232182866
0.9866500330906519
1.0204573986369836
1.0536413269948968
1.0862146521282106
1.1181917583907546
1.149588167852959
1.1804201888215469
1.2107046210437606
1.2404585120372051
1.2696989585753813
1.2984429473846577
1.3267072294111883
1.354508222480858
1.381861937715785
1.4087839256338992
1.4352892384052252
1.4613924052485274
1.487107418415273
1.5124477276173414
1.53742624111275
1.5620553319722337
1.5863468483110232
1.610312126493392
1.633962006502328
1.6573068488233336
1.6803565523192892
1.7031205726802703
1.7256079411197942
1.7478272830603063
1.7697868366098526
1.7914944706787106
1.8129577026240407
1.8341837153409344
1.8551793737434643
1.8759512405991194
1.8965055916955926
1.916848430331281
1.9369855011306174
1.9569223031921334
1.976664102583391
1.996215944201052
2.0155826630164357
2.0347688947299933
2.0537790858590275
2.072617503283307
2.091288243274173
2.1097952400323208
2.1281422737587463
2.146332978283665
2.1643708482762505
2.182259246058588
2.200001408045242
2.2176004508292184
2.235059376935154
2.252381080256908
2.2695683511999643
2.2866238815431528
2.3035502690380656
2.3203500217596478
2.337025562223702
2.353579231283742
2.3700132918210124
2.386329932238667
2.402531269772459
2.4186193536275313
2.4345961679523755
2.45046363465835
2.466223616094406
2.4818779175849315
2.4974282898383446
2.512876431234255
2.5282239899956793
2.5434725662529734
2.5586237140053036
2.573678942985769
2.58863972043523
2.6035074727899232
2.6182835872876375
2.6329694134970825
2.6475662647740816
2.6620754196493652
2.6764981231510507
2.690835588065234
2.705088996138564
2.7192594992252643
2.7333482203819526
2.7473562549127815
2.7612846713674006
2.7751345124944935
2.7889067961528093
2.802602516182308
2.8162226432368547
2.8297681255808995
2.843239889851804
2.8566388417894673
2.869965866934974
2.8832218312994704
2.896407582005653
2.909523947901556
2.9225717401499405
2.935551752792961
2.9484647632938077
2.961311533056687
2.9740928079258495
2.986809318664451
2.9994617814149436
3.012050898140858
3.0245773570517267
3.037041833011269
3.0494449879300474
3.0617874711432713
3.0740699197736165
3.0862929590812693
3.0984572028004767
3.1105632534631895
3.1226117027115032
3.1346031315983915
3.146538110877397
3.158417201281765
3.170240953794207
3.1820099099062396
3.1937246018691083
3.2053855529354203
3.216993277592548
3.2285482817881395
3.2400510631476616
3.2515021111845455
3.2629019075033434
3.274250925996214
3.285549633032486
3.2967984876421665
3.3079979416936887
3.3191484400650246
3.3302504208106996
3.34130431532162
3.3523105484815185
3.3632695388173564
3.374181698645336
3.3850474342124377
3.3958671458334835
3.4066412280239007
3.4173700696288334
3.428054053947428
3.438693558854686
3.449288956918578
3.459840615513949
3.4703488969336442
3.4808141584955234
3.4912367526470227
3.5016170270662843
3.511955324760881
3.5222519841629785
3.5325073392226494
3.5427217194979193
3.552895450242746
3.563028852492368
3.573122243146205
3.5831759350488848
3.5931902370684394
3.6031654541732157
3.613101887506074
3.622999834456978
3.632859588733323
3.642681440429126
3.6524656760913623
3.662212578785788
3.671922428160166
3.6815955005061416
3.691232068819887
3.7008324028607285
3.710396769208825
3.719925431320789
3.7294186495848676
3.738876681373391
3.7482997810957452
3.7576882002483765
3.7670421874646807
3.776361988563314
3.7856478465955377
3.794900001890929
3.8041186921030326
3.8133041522528845
3.8224566147724794
3.8315763095462367
3.840663463952559
3.8497183029038724
3.858741048885905
3.867731921995763
3.876691139980103
3.885618918271274
3.894515470023636
3.9033810061484644
3.9122157353486195
3.9210198641519254
3.9297935969442763
3.938537136002195
3.947250681523648
3.9559344316598875
3.9645885825451503
3.9732133283265156
3.9818088611929623
3.99037537140403
3.9989130473174486
4.007422075416583
4.015902640337358
4.024354924894551
